Wákàtí B-DATE
. O

Ààrẹ O
orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
Muhammadu B-PER
Buhari I-PER
kò O
tẹ̀lé O
àwọn O
àlàálẹ̀ O
wọ̀nyí O
. O

Ìrò O
olóòtú O
ìwé O
ìròyìn O
Punch B-ORG
pe O
ìhùwàsíi O
Buhari B-PER
gẹ́gẹ́ O
bíi O
ti O
apàṣẹ O
- O
wàá O
àti O
pé O
ìwà O
náà O
lè O
fa O
rògbòdìyàn O
- O
an O
ti O
òfin O
: O

Ìjọba O
orílẹ̀ O
- O
èdè O
Amẹ́ríkà B-LOC
àti O
United B-LOC
Kingdom I-LOC
náà O
sọ̀rọ̀ O
òdì O
sí O
ìdìgbòlùu O
àjọ O
onídàájọ́ O
. O

Ìgbógunti O
ọ̀rọ̀ O
ìkórìíra O
ni O
gbólóhùn O
tuntun O
‘ààbò O
orílẹ̀ O
- O
èdè’ O

Èyí O
, O
gẹ́gẹ́ O
bí O
ìròyìn O
láti O
ọwọ́ọ O
Cable B-ORG
ti O
ṣe O
sọ O
, O
yóò O
jẹ́ O
mímú O
ṣẹ O
nípasẹ̀ O
ṣíṣe O
alamí O
aṣàmúlò O
ẹ̀rọ O
- O
alátagbà O
“ O
ọmọ O
orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
tí O
ó O
lókìkí O
. O
"""" O

El B-PER
- I-PER
Rufai I-PER
tún O
sọ O
wípé O
nígbà O
tí O
Goodluck B-PER
ń O
tu O
ọkọ̀ O
gẹ́gẹ́ O
bí O
ààrẹ O
, O
jẹ́ O
agbátẹrù O
ẹgbẹ́ O
apani O
- O
ní O
- O
ìfọnná O
- O
finṣu O
Boko B-ORG
Haram I-ORG
. O

Bẹ́ẹ̀ O
náà O
ni O
Láí B-PER
Mohammed I-PER
tí O
ó O
ti O
ṣe O
Akọ̀wé O
Alukoro O
Orílẹ̀ O
- O
èdè O
rí O
fún O
ẹgbẹ́ O
òṣèlú O
APC B-ORG
ti O
ṣe O
sọ O
. O

Gẹ́gẹ́ O
bíi O
olóṣèlú O
alátakò O
, O
àwọn O
òṣìṣẹ́ O
ọba O
ti O
fi O
hàn O
wípé O
àwọn O
gan O
- O
an O
ni O
adárúgúdù O
tí O
ó O
ń O
dá O
àhesọ O
àti O
ọ̀rọ̀ O
ìkórìíra O
sílẹ̀ O
, O
tí O
ó O
ń O
lo O
ẹ̀rọ O
- O
alátagbà O
fi O
dá O
rúgúdù O
sílẹ̀ O
. O

Àmọ́ O
wọn O
kò O
rí O
ìwàa O
wọn O
gẹ́gẹ́ O
bíi O
ewu O
fún O
ààbò O
àti O
àlàáfíà O
orílẹ̀ O
- O
èdè O
; O
wọn O
kò O
di O
ẹni O
à O
ń O
fi O
ọwọ́ọ O
ṣìgún O
òfin O
mú O
tàbí O
mú O
kí O
a O
pa O
ayélujára O
nítorí O
ìwàa O
wọn O
. O

Ní O
ọdún B-DATE
tí I-DATE
a I-DATE
wà I-DATE
yìí I-DATE
, O
ó O
ti O
ṣe O
ojúṣe O
gẹ́gẹ́ O
bíi O
ọ̀nà O
kan O
tí O
àwọn O
ọ̀dọ́ọ O
Nàìjíríà B-LOC
yàn O
láti O
ní O
ẹnu O
nínú O
ọ̀rọ̀ O
ìṣèlú O
. O

Àtẹ̀jáde O
ìtúmọ̀ O
10 B-DATE
Èrèlé I-DATE
2019 I-DATE
10 I-DATE
: I-DATE
59 I-DATE
GMT I-DATE

Aparadà O
ijó O
ìta O
- O
gbangba O
kan O
“ O
fò O
sókè O
"""" O
sí O
orin O
soca O
ní O
orí O
ìtàgé O
ní O
Queen's B-LOC
Park I-LOC
Savannah I-LOC
, O
ní O
Ijó O
ìta O
- O
gbangba O
ọjọ́ B-DATE
Ìṣẹ́gun I-DATE
, I-DATE
ọdún I-DATE
- I-DATE
un I-DATE
2009 I-DATE
. O

Àwọn O
àṣàyàn O
orin O
tí O
wọ́n O
máa O
ń O
jó O
sí O
máa O
ń O
jẹ́ O
àkójọpọ̀ O
orin O
soca O
tí O
ó O
mi O
ìgboro O
títì O
nínú O
ọdún O
yẹn O
, O
àmọ́ O
Ìwọ́de O
Ojúnà O
— O
orin O
náà O
tí O
máa O
ń O
jẹ́ O
jíjó O
jù O
lọ O
ní O
àwọn O
ibi O
kọ̀ọ̀kan O
ní O
ojú O
ọ̀nà O
ìyíde O
— O
jẹ́ O
oyè O
tí O
ó O
mú O
ẹ̀bùn O
àti O
iyì O
ìgbélárugẹ O
àjogúnbá O
ohun O
àtijọ́ O
. O

Àmọ́ O
kí O
ẹnikẹ́ni O
máà O
rò O
wípé O
iṣẹ́ O
ọpọlọ O
nìkan O
ni O
ìrìnàjò O
sí O
Ìwọ́de O
Ojúnà O
. O

Pápáa O
Queen's B-LOC
Park I-LOC
Savannah I-LOC
, O
ibi O
tí O
ó O
ní O
ewéko O
bíi O
kàá O
- O
sí O
- O
nǹkan O
ní O
àárín O
gbùngbùn O
olú O
ìlú O
Trinidad B-LOC
, O
ni O
ibi O
tí O
ayẹyẹ O
Ijó O
ìta O
- O
gbangba O
àti O
ilé O
ìtàgé O
àjọ̀dún O
náà O
. O

Bí O
kò O
bá O
ti O
ẹ̀ O
jáwé O
olúborí O
nínú O
ìdíje O
Ìwọ́de O
Ojúnà O
( O
bí O
ó O
ti O
lẹ̀ O
jé O
pé O
ó O
ní O
àyè O
tí O
ó O
pọ̀ O
! O

Ìwà O
tí O
ó O
dùn O
mọ́ni O
ti O
“ O
playing O
mas' O
"""" O
àti O
jíjó O
sí O
orin O
ni O
wípé O
ní O
bákan O
, O
àwọn O
èèyàn O
máa O
ń O
ju O
ọwọ́ O
sí O
òkè O
, O
pẹ̀lú O
ohunkóhun O
tí O
wọ́n O
bá O
mú O
ní O
ọwọ́ O
, O
títì O
kan O
ohun O
- O
mímu O
àti O
aṣọ O
inujú O
. O

Aṣọ O
inujú O
yìí O
ni O
wọ́n O
máa O
ń O
pè O
ní O
“ O
àkísà O
"""" O
, O
èyí O
tí O
wọn O
máa O
fi O
ń O
nu O
àágùn O
bí O
wọ́n O
bá O
ń O
“ O
fò O
sókè O
"""" O
. O

“ O
Famalay O
"""" O
lọ́wọ́ọ O
Machel B-PER
Montano I-PER
, O
Bunji B-PER
Garlin I-PER
àti O
Skinny B-PER
Fabulous I-PER

Nípasẹ̀ O
ìrìnàjò O
afẹ́ O
náà O
, O
a O
fẹ́ O
mọ O
bí O
ayé O
àti O
ìgbé O
ayé O
ṣe O
rí O
ní O
Hong B-LOC
Kong I-LOC
. O

A O
bẹ̀rẹ̀ O
ẹ O
rẹ̀ O
gẹ́gẹ́ O
bíi O
ètò O
Halowíìnì B-DATE
láti O
kó O
owó O
jọ O
fún O
ilé O
- O
iṣẹ́ O
ìbílẹ̀ O
kan O
. O

Àwọn O
ọ̀ràn O
ìpànìyàn O
tí O
a O
yàn O
wáyé O
ní O
àárín B-DATE
- I-DATE
in I-DATE
ọdún I-DATE
- I-DATE
un I-DATE
2012 I-DATE
to I-DATE
2016 I-DATE
. O

Nínú O
ìwé O
ìròyìn O
ni O
a O
ti O
ṣa O
àwọn O
ìròyìn O
àti O
àkọsílẹ̀ O
láti O
ọwọ́ọ O
ilé O
ẹjọ́ O
Oníwàádìí O
- O
ẹni O
- O
tí O
- O
ó O
- O
kú O
. O

Àìmọye O
àwọn O
ènìyàn O
tí O
ó O
wà O
nínú O
ìrìnàjò O
afẹ́ O
náà O
jẹ́ O
àgbàlagbà O
. O

Òkúu O
rẹ̀ O
ń O
fì O
ní O
ìta O
ògiri O
ilé O
náà O
ní O
títì O
ní O
àárín O
alẹ́ O
, O
àmọ́ O
kò O
sí O
ẹni O
tí O
ó O
se O
àkíyèsí O
àfi O
ní O
ìgbà O
tí O
ó O
di O
fẹ̀ẹ̀rẹ̀ O
nígbà O
tí O
àwọn O
alùgbé O
ilé O
òdì O
kejì O
ṣí O
fèrèsée O
wọn O
. O

Ó O
jẹ́ O
ohun O
ìbànújẹ́ O
wípé O
kò O
sí O
ẹni O
tí O
ó O
fura O
sí O
irú O
ìgbé O
ayé O
ìjìyà O
àwọn O
àgbàlagbà O
méjì O
. O

Ẹgbẹ̀rún O
150 O
àwọn O
ènìyàn O
wọ̀nyí O
ni O
ó O
ń O
dá O
gbé O
. O

Àmọ́ O
gbígbé O
pẹ̀lú O
ẹbí O
tàbí O
ọ̀rẹ́ O
kò O
kan O
ti O
ìtìlẹyìn O
. O

Ìjàmbá O
oríṣi O
ni O
ó O
máa O
ń O
ṣẹlẹ̀ O
nínú O
ẹbí O
ní O
ìlú O
, O
pàápàá O
jù O
lọ O
ní O
àárín O
àwọn O
tí O
ó O
ń O
ṣiṣẹ́ O
. O

Ó O
f'akọyọ O
nínú O
ẹ̀kọ́ọ O
rẹ̀ O
àmọ́ O
ó O
bá O
ẹbíi O
rẹ̀ O
ní O
gbólóhùn O
asọ̀ O
nítorí O
olólùfẹ́ẹ O
rẹ̀ O
. O

Ẹni O
tí O
ó O
ṣiṣẹ́ O
fún O
tí O
ó O
san O
owó O
ọ̀yà O
HK O
$ O
500 O
dollars O
( O
US O
$ O
65 O
) O
fún O
un O
ni O
ó O
pa O
a O
. O

Ọmọ O
- O
ọ̀dọ̀ O
tí O
ó O
wà O
ní O
Hong B-LOC
Kong I-LOC
ju O
370 O
, O
000 O
lọ O
, O
òfin O
ṣì O
fi O
àyè O
gbà O
wọ́n O
kí O
ó O
máa O
gbé O
nínú O
ilé O
ọ̀gáa O
wọn O
. O

Èyí O
ni O
àyè O
fi O
sílẹ̀ O
láti O
lè O
rí O
wọn O
bá O
sùn O
bí O
wọn O
bá O
ń O
ṣiṣẹ́ O
fún O
wákàtí O
púpọ̀ O
, O
láì O
jẹun O
tí O
ó O
ṣe O
ara O
ní O
oore O
, O
àti O
bẹ́ẹ̀ O
bẹ́ẹ̀ O
lọ O
. O

Ọ̀gọ̀rọ̀ O
ìpànìyàn O
ní O
Yau B-LOC
Ma I-LOC
Tei I-LOC
jẹ́ O
ẹsẹ̀ O
tí O
ó O
ti O
ọwọ́ O
àwọn O
ènìyàn O
fún O
ra O
wọn O
wá O
, O
tí O
ó O
jẹ́ O
ẹsẹ̀ O
tí O
wọn O
kò O
gbèrò O
tàbí O
pa O
ète O
rẹ̀ O
tẹ́lẹ̀ O
, O
tí O
àwọn O
tí O
ó O
dá O
ẹ̀ṣẹ̀ O
sì O
ṣe O
àṣìṣe O
. O

Ó O
ní O
ìṣẹ̀lẹ̀ O
tí O
ọkùnrin O
kan O
pa O
ẹ̀gbọ́n O
- O
ọn O
rẹ̀ O
ọkùnrin O
ní O
ìta O
gbangba O
ní O
ojúu O
títì O
pẹ̀lú O
ọbẹ̀ O
ìwọ̀n O
ínṣì O
mẹ́sàn O
- O
án O
tí O
ó O
wọ O
inú O
ẹ̀dọ̀ O
fóró O
ẹ̀gbọ́n O
- O
ọn O
rẹ̀ O
lọ O
. O

Ẹ̀bùn O
ni O
ó O
yẹ O
kí O
ọbẹ̀ O
náà O
jẹ́ O
fún O
ẹ̀gbọ́n O
náà O
. O

Ìpànìyàn O
mìíràn O
wáyé O
ní O
ilé O
ìtaja O
- O
ohun O
- O
èlò O
- O
inú O
- O
ilé O
. O

Oníṣègùn O
kan O
tí O
í O
ṣe O
ikọ̀ O
òṣìṣẹ́ O
ìlera O
tí O
ó O
ṣe O
ìrìnàjò O
náà O
sọ O
wípé O
: O

Ẹni O
ọ̀ràn O
yìí O
dà O
bíi O
àwọn O
aláàárẹ̀ O
tí O
a O
máa O
ń O
bá O
pàdé O
nínú O
ìyára O
ìtọ́jú O
àwọn O
tí O
ó O
ní O
ìjàmbá O
àti O
ìtọ́júu O
pàjàwìrì O
– O
àwọn O
tí O
egbògi O
olóró O
tí O
sọ O
di O
ìdàkudà O
, O
àwọn O
tí O
ó O
ń O
sun O
títì O
, O
àwọn O
ogún O
- O
lé O
- O
mi O
- O
dé O
. O

Àti O
pé O
ayé O
ìrora O
ni O
wọ́n O
ń O
gbé O
, O
wọ́n O
sì O
ń O
tiraka O
láti O
gbé O
. O

Onírúurú O
ikú O
ni O
yóò O
pa O
gbogbo O
àwọn O
olùgbée O
20 O
, O
000 O
Yau B-LOC
Ma I-LOC
Tei I-LOC
. O

Ìbàjẹ́ O
ọkàn O
ní O
ìwòsàn O
, O
a O
sì O
lè O
dènà O
ìpànìyàn O
. O

Ó O
lè O
rí O
ìrànwọ́ O
fún O
àwọn O
tí O
ó O
ń O
bá O
ìparaẹni O
fà O
á O
àti O
àwọn O
tí O
ó O
wà O
nínú O
ìbàjẹ́ O
ọkàn O
. O

Ó O
lè O
lo O
ọ̀nà O
mìíràn O
. O

Àtẹ̀jáde O
ìtúmọ̀ O
20 B-DATE
Èrèlé I-DATE
2019 I-DATE
20 I-DATE
: I-DATE
16 I-DATE
GMT I-DATE

Ẹẹ̀kan O
l'óṣù O
? O

Àwọn O
olórí O
orílẹ̀ O
èdè O
afipá O
ṣe O
ìjọba O
máa O
ń O
ṣe O
ìtakùrọ̀sọ O
pẹ̀lú O
àwọn O
ilé O
ìgbéròyìn O
jáde O
ní O
èèkàn O
l'ọ́dún O
tàbí O
kí O
ó O
kéré O
jù O
bẹ́ẹ̀ O
lọ O
. O

Ní O
ìbẹ̀rẹ̀ O
oṣù O
yìí O
, O
Ààrẹ O
Ilham B-PER
Aliyev I-PER
, O
tí O
ó O
di O
olórí O
ilẹ̀ O
Azerbaijan B-LOC
ní O
Oṣù B-DATE
Ọ̀wàrà I-DATE
ọdún I-DATE
2003 I-DATE
, O
ṣe O
ìtakùrọ̀sọ O
alákọ̀ọ́kọ́ọ O
rẹ̀ O
pẹ̀lú O
ilé O
ìṣẹ́ O
amóhùn O
- O
máwòrán O
ti O
ìlúu O
rẹ̀ O
. O

Ìfọ̀rọ̀ O
- O
wáni O
- O
lẹ́nuwò O
oníwákàtí O
kan O
ọ̀hún O
tí O
ó O
wáyé O
lọ́jọ́ B-DATE
12 I-DATE
oṣù I-DATE
yìí I-DATE
, O
pẹ̀lú O
oníròyìn O
ìjọba O
Mirshahin B-PER
Aghayev I-PER
— O
tí O
a O
ti O
mọ̀ O
tẹ́lẹ̀ O
rí O
fún O
ìdúróṣinṣin O
aìfi O
òlò O
p'ohùn O
— O
di O
gbígbésáfẹ́fẹ́ O
ní O
ilé O
ìṣẹ́ O
amóhùn O
- O
máwòrán O
aládàáni O
agbè O
fún O
ìjọba O
REAL B-ORG
TV I-ORG
. O

Ó O
gbọn O
òǹgbẹ O
ni O
Azerbaijan B-LOC
, O
ilẹ̀ O
tí O
àwọn O
ará O
ìlú O
ti O
máa O
ń O
gbọ́ O
kí O
Aliyev B-PER
sọ̀rọ̀ O
lórí O
afẹ́fẹ́ O
, O
àmọ́ O
tí O
wọn O
kò O
sì O
rí O
i O
rí O
kó O
tàkùrọ̀sọ O
pẹ̀lú O
oníbèèrè O
. O

Kódà O
ìṣàmúlò O
Twitter B-ORG
Aliyev B-PER
dà O
gẹ́gẹ́ O
bí O
wèrè O
aládàásọ̀rọ̀ O
ju O
ìgbìyànjú O
ìbá O
ará O
ìlú O
sọ̀rọ̀ O
lọ O
. O

Púpọ̀ O
àwọn O
tí O
ó O
wà O
lórí O
ẹ̀rọ O
ayélujára O
gbogbo O
sọ̀rọ̀ O
lórí O
aìkọbì O
- O
ara O
sí O
bí O
ààrẹ O
ṣe O
gbé O
ara O
rẹ̀ O
, O
bí O
ó O
ṣe O
múra O
àti O
àwọn O
kókó O
tí O
ilé O
ìṣe O
ìgbóhùn O
sáfẹ́fẹ́ O
ìjọba O
sọ̀rọ̀ O
lé O
lórí O
. O

Àwọn O
kókó O
ìtakùrọsọ O
ọ̀hún O
dá O
lórí O
— O
ìjàkú O
akátá O
pẹ̀lú O
Armenia B-LOC
lóríi O
Nargono B-LOC
- I-LOC
Karabakh I-LOC
, O
iṣẹ́ O
ìlú O
, O
àtúnṣe O
sí O
ètò O
ọrọ̀ O
Ajé O
, O
àti O
ìbáṣepọ̀ O
pẹ̀lú O
Ẹgbẹ́ B-ORG
Aláṣẹpọ̀ I-ORG
Eurasian I-ORG
àti O
Ẹgbẹ́ B-ORG
Aláṣẹpọ̀ I-ORG
Europe I-ORG
. O

Nǹkan O
kan O
ṣo O
tí O
mo O
gbọ́ O
ni O
“ O
Ìyá O
àgbà O
Saray B-PER
"""" O
. O

Ilham B-PER
Aliyev I-PER
pàdé O
Ìyá O
àgbà O
Saray B-PER
. O

Bí O
a O
ṣe O
lè O
ri O
lára O
ìtú O
ìmọ̀ O
ìfọ̀rọ̀wọ́rọ̀ O
agbóhùnsáfẹ́fẹ́ O
REAL B-ORG
TV I-ORG
l'órèfé O
, O
Aliyev B-PER
sọ O
àsọdùn O
ọ̀rọ̀ O
nínú O
ìgbóríyìn O
fún O
arúgbó O
ọ̀hún O
, O
bí O
ò O
tí O
ṣe O
perí O
rẹ O
ní O
sísẹ̀ntẹ̀lé O
: O

Irú O
ìyá O
àgbà O
àti O
àwọn O
ìyá O
, O
gẹ́gẹ́ O
bíi O
Ìyá O
àgbà O
Saray B-PER
ti O
ń O
ṣakitiyan O
ìpamọ́ O
àwọn O
ìṣe O
orílẹ̀ O
wa O
àti O
ẹ̀mí O
- O
àìrí O
fún O
àìní O
ye O
ọgọ́rùn B-DATE
- I-DATE
ún I-DATE
ọdún I-DATE
. O

Ìyá O
àgbà O
Saray B-PER
ní O
ìfọkàntẹ̀ O
pé O
ìjọba O
yóò O
dúró O
tì O
òun O
. O

Ó O
wà O
nínú O
ìṣòro O
; O
ilée O
rẹ̀ O
ti O
wó O
. O

Akẹ́kọ̀ọ́bìrin O
kan O
tí O
ó O
jẹ́ O
ọmọ O
Tibet B-LOC
- I-LOC
Canada I-LOC
rí O
ìkọlu O
lórí O
ayélujára O
lẹ́yìn O
tí O
ó O
já O
ewé O
olú O
borí O
nínú O
ìdìbò O
àjọ O
- O
ìgbìmọ̀ O
akẹ́kọ̀ọ́ O
. O

Àwòrán O
wá O
láti O
ọwọ́ọ O
Chemi B-PER
Lhamo I-PER
láti O
ìbáwọlé O
The B-ORG
Stand I-ORG
News I-ORG
. O

Leung B-PER
Hoi I-PER
Ching I-PER
ni O
ó O
kọ́kọ́ O
kọ O
ìròyìn O
yìí O
tí O
a O
sì O
tẹ̀jáde O
ní O
èdèe O
Chinese O
lórí O
ilé O
ìgbéròyìn O
jáde O
ará O
ìlú O
Hong B-LOC
Kong I-LOC
, O
The B-ORG
Stand I-ORG
News I-ORG
ní O
ọjọ́ B-DATE
karùn I-DATE
- I-DATE
ún I-DATE
- I-DATE
dínlógún I-DATE
, I-DATE
Oṣù I-DATE
Èrèlé I-DATE
, I-DATE
ọdún I-DATE
- I-DATE
un I-DATE
2019 I-DATE
. O

Zhao B-PER
Yunlin I-PER
ni O
ó O
tú O
ìmọ̀ọ O
rẹ̀ O
sí O
èdèe O
Gẹ̀ẹ́sì O
. O

Ní O
ọjọ́ B-DATE
kẹsàn I-DATE
- I-DATE
án I-DATE
Oṣù I-DATE
Èrélé I-DATE
, O
àwọn O
akẹ́kọ̀ọ́ O
ti O
Ifáfitì B-ORG
Toronto I-ORG
, O
ọgbà O
Scarborough B-LOC
dìbò O
yan O
ọmọ O
ọdún B-DATE
méjìlél'ógún I-DATE
kan O
tí O
ìlú O
abínibíi O
rẹ̀ O
jẹ́ O
Tibet B-LOC
, O
gẹ́gẹ́ O
bí O
ààrẹ O
ìgbìmọ̀ O
àwọn O
akẹ́kọ̀ọ́ O
. O

Wọn O
rọ O
àwọn O
aláṣẹ O
ilé O
- O
ìwé O
ọ̀hún O
láti O
yọ O
ọ́ O
kúrò O
l'órí O
òye O
náà O
. O

Ìṣàmúlò O
ẹ̀rọ O
- O
alátagbàa O
ti O
Lhamo B-PER
kún O
fún O
àwọn O
kòbákùngbé O
ìjábọ̀ O
- O
ọ̀rọ̀ O
àti O
èyí O
tí O
ó O
ń O
pè O
fún O
ìwàa O
jàgídíjàgan O
, O
èyí O
tí O
kò O
ṣẹ̀yìn O
àwọn O
akẹ́kọ̀ọ́ O
òkè O
- O
òkun O
tí O
ó O
ń O
gbé O
gbùngbùn O
China B-LOC
. O

Ní O
ìdakèjì O
, O
lẹ́yìn O
gbogbo O
ìṣẹ̀lẹ̀ẹ O
pàjáwìrì O
wọ̀nyìí O
, O
kò O
sí O
àní O
- O
àní O
pé O
àjọ O
kan O
ń O
gbìyànjú O
láti O
tìka O
bọ O
ìṣẹ̀lẹ̀ O
wọ̀nwọ̀nyí O
ní O
bírípó O
. O

Àwọn O
orin O
wọ̀nyìí O
kò O
yé O
Lhamo B-PER
, O
bó O
ṣe O
jẹ́ O
pé O
kò O
mọ O
èdèe O
Mandarin O
Ilẹ̀ O
China B-LOC
sọ O
. O

Láti O
èèyàn O
ogúnléndé O
aláìníbùgbé O
sí O
olórí O
ìgbìmọ̀ O
akẹ́kọ̀ọ́ O

Àwọn O
òbíi O
rẹ̀ O
àgbà O
sá O
kúrò O
ní O
ilẹ̀ẹ O
wọn O
pẹ̀lú O
Dalai B-PER
Lama I-PER
ní O
ọdún B-DATE
- I-DATE
un I-DATE
1959 I-DATE
. O

Nígbàkúùgbà O
tí O
wọ́n O
bá O
bí O
mí O
léèrè O
pé O
: O
‘Ibo O
lo O
ti O
wá O
? O

’ O
Ara O
mi O
máa O
ń O
kótì O
láti O
dáhùn O
– O
Ìgbà O
mìíràn O
mà O
á O
pé O
India B-LOC
ni O
mo O
ti O
wá O
, O
ṣùgbọ́n O
wọn O
kò O
fún O
mi O
ní O
ìwé O
ìgbèlùú O
; O
nígbà O
mìíràn O
ẹ̀wẹ̀ O
mà O
á O
dáhùn O
pé O
Tibet B-LOC
ni O
mo O
ti O
wá O
, O
ṣùgbọ́n O
tí O
wọ́n O
bá O
béèrè O
pé O
báwo O
ni O
Tibet B-LOC
ṣe O
rí O
, O
n O
ò O
mọ O
bí O
n O
ó O
ṣe O
dáhùn O
- O
un O
rẹ̀ O
, O
ìdí O
ni O
pé O
China B-LOC
ò O
fún O
mi O
ní O
ìwé O
ìgbèlùú O
lọ O
sí O
Tibet B-LOC
. O

Síbẹ̀síbẹ̀ O
, O
nínú O
ìfún O
- O
ojúpọ̀ O
, O
ó O
sọ O
fún O
un O
pé O
: O
“ O
Tí O
a O
kò O
bá O
sọ O
èdè O
Tibet B-LOC
ńkọ́ O
? O

Mo O
lè O
sọ O
Gẹ̀ẹ́sì O
. O
"""" O

Ẹ̀míi O
rẹ̀ O
ò O
lé O
‘lẹ̀ O
nípa O
ìdánimọ̀ọ O
rẹ̀ O
, O
ó O
yìí O
ọkàn O
àwọn O
òbí O
rẹ̀ O
padà O
láti O
kó O
lọ O
sí O
àdúgbò O
tí O
àwọn O
ọmọ O
Tibet B-LOC
ń O
gbé O
. O

Àwọn O
àdáyanrí O
ìwà O
Tibet B-LOC
bíi O
ìní O
elẹgbẹ́ O
ẹni O
lọ́kàn O
, O
ìbọ̀wọ̀ O
fún O
àgbà O
, O
àìmọ̀kan O
ní O
ìpilẹ̀ O
ìbàjẹ́ O
, O
ti O
fún O
mi O
ní O
ìgboyà O
. O

Lónìí O
, O
mò O
ń O
sọ̀rọ̀ O
ní O
ohùn O
ìrara O
nípa O
àwọn O
ará O
Tibet B-LOC
ní O
kíkankíkan O
àti O
ìwúrí O
ọlọ́pẹ́ O
tí O
ìdánimọ̀ọ O
mi O
gẹ́gẹ́ O
bí O
ọmọ O
Tibet B-LOC
fún O
mi O
. O

Nígbà O
tí O
à O
ń O
dìbò O
ìgbìmọ̀ O
akẹ́kọ̀ọ́ O
, O
mo O
máa O
ń O
tẹnu O
mọ O
ọn O
pé O
ó O
yẹ O
kí O
àwọn O
tí O
wọ́n O
ayàsọ́tọ̀ O
ní O
aṣojú O
nígbà O
ìdìbò O
. O

À O
ń O
fẹ́ O
aṣojú O
tí O
yóò O
rí O
i O
wípé O
à O
ń O
rí O
ẹtọ O
wa O
gbà O
lóòrèkóòrè O
. O

Ìmísí O
ọjọ́ O
ọ̀la O
mi O
sí O
Tibet B-LOC
kan O
náà O
ni O
mo O
ní O
sì O
gbogbo O
àgbá O
- O
ńlá O
- O
ayé O
: O
Mo O
fẹ́ O
jẹ́ O
kí O
ẹ̀tọ́ O
tí O
àwọn O
ará O
Tibet B-LOC
ń O
jẹ O
gbádùn O
máà O
yàtọ̀ O
sí O
ti O
àwọn O
Canada B-LOC
, O
àwọn O
ni O
òmìnira O
láti O
lè O
sọ O
èrò O
ọkàn O
ẹni O
, O
òmìnira O
láti O
ní O
ìgbàgbọ́ O
, O
òmìnira O
láti O
máà O
fi O
òṣèlú O
pá O
ẹniẹlẹ́ni O
lẹ́kún O
. O

N O
ò O
ṣe O
ojúṣàájú O
fún O
àwọn O
ará O
Tibet B-LOC
láti O
ní O
àwọn O
ẹ̀tọ́ O
wọn O
yìí O
nìkan O
, O
ó O
wù O
mí O
kí O
àwọn O
tí O
wọ́n O
wá O
láti O
Hong B-LOC
Kong I-LOC
àti O
Taiwan B-LOC
, O
ìwọ̀ B-LOC
- I-LOC
oòrùn I-LOC
Turkey I-LOC
, O
àwọn O
ẹgbẹẹgbẹ̀rún O
lọ́nà O
ẹgbẹ̀rún O
ní O
ìlọ́po O
méjì O
60 O
ẹni O
ogúnléndé O
tí O
ó O
wà O
ní O
kárí O
ayé O
àti O
fún O
gbogbo O
àwọn O
ènìyàn O
láti O
jàǹfààní O
ẹ̀tọ̀ O
wọ̀nyí O
. O

